cgpa,tenth_percentage,twelfth_percentage,backlogs,study_hours_per_day,attendance_percentage,projects_completed,internships_completed,coding_skill_rating,communication_skill_rating,aptitude_skill_rating,hackathons_participated,certifications_count,sleep_hours,stress_level,part_time_job,family_income_level,city_tier,internet_access,extracurricular_involvement,placement_status,salary_lpa,gender_Female,gender_Male,branch_CE,branch_CSE,branch_ECE,branch_IT,branch_ME,total_skills,academic_score
8.54,74.4,72.3,0,4.9,70.6,7,2,5,4,4,4,5,6.8,9,0,1,0,1,1,1,15.95,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13,77.36666666666666
7.53,72.1,65.2,1,3.0,68.1,6,3,4,5,5,4,3,6.2,6,0,0,1,1,1,1,16.28,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14,70.86666666666667
6.44,60.1,60.4,0,3.2,75.9,3,1,2,4,3,1,5,7.2,8,0,1,1,1,1,1,8.41,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9,61.63333333333333
7.57,66.4,70.3,0,6.1,72.8,8,1,5,4,4,5,3,7.2,9,0,0,0,1,2,1,11.43,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13,70.8
8.02,78.8,67.0,0,4.3,67.3,6,3,3,1,5,4,1,6.2,9,0,1,1,1,2,1,17.59,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9,75.33333333333333
8.12,72.1,73.8,0,3.5,66.1,5,4,2,3,3,1,0,6.4,8,0,2,1,1,1,1,13.43,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8,75.69999999999999
9.38,86.4,83.5,0,3.2,73.0,5,2,4,4,5,4,7,7.1,4,0,0,1,0,0,1,15.47,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,87.90000000000002
10.0,84.3,88.6,0,3.5,69.1,4,4,2,4,5,3,2,4.2,10,0,1,1,1,1,1,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11,90.96666666666665
8.74,76.4,79.1,1,7.3,77.5,8,3,5,3,5,4,5,5.3,4,0,1,1,1,2,1,19.7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13,80.96666666666667
9.49,79.9,85.7,0,7.0,84.3,7,4,4,2,5,5,2,9.0,3,0,2,2,1,1,1,17.95,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11,86.83333333333333
8.27,68.9,82.3,0,7.4,77.4,4,2,2,2,4,3,4,7.4,9,0,1,1,1,1,1,13.95,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8,77.96666666666665
7.94,70.5,61.6,1,7.3,82.4,8,2,5,5,4,6,5,6.4,10,0,1,1,1,0,1,15.76,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14,70.5
7.83,67.8,70.3,0,2.6,61.3,4,2,3,5,4,3,2,5.0,6,0,1,1,1,1,1,13.61,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12,72.13333333333333
7.96,76.4,71.7,1,4.1,79.4,3,3,2,4,4,4,0,6.9,2,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10,75.9
7.58,65.0,59.1,1,2.8,74.1,2,2,1,3,4,1,3,8.2,4,1,0,1,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8,66.63333333333333
8.12,75.5,76.6,1,5.8,77.5,6,2,4,3,5,3,4,9.0,7,0,1,1,1,1,1,16.01,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,77.76666666666667
7.52,64.0,71.9,0,3.7,79.0,6,1,3,2,4,1,2,9.0,10,1,0,0,1,1,1,12.21,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9,70.36666666666666
8.04,72.3,64.5,0,3.2,66.5,4,1,2,1,4,3,3,5.9,9,0,1,1,1,2,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7,72.39999999999999
8.25,68.8,78.2,1,3.2,64.0,6,2,4,1,5,3,3,6.4,8,0,1,0,1,0,1,14.63,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10,76.5
6.94,65.8,58.2,0,2.5,75.1,5,2,3,2,4,2,3,5.2,5,0,1,1,1,1,1,11.34,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9,64.46666666666667
8.81,86.7,81.1,0,5.4,71.3,2,4,2,2,5,1,1,6.0,7,0,0,0,1,0,1,16.43,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9,85.30000000000001
8.61,71.7,78.6,0,5.1,74.8,5,2,3,5,5,3,3,6.7,2,1,2,0,1,0,1,17.13,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,78.8
7.86,73.6,71.9,0,2.6,79.5,5,2,4,1,4,3,4,6.6,7,1,2,2,1,1,1,17.66,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9,74.7
9.2,90.8,72.1,0,5.8,73.9,8,2,5,5,4,4,5,9.0,3,0,0,2,1,0,1,16.82,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14,84.96666666666665
9.98,85.7,81.4,0,4.7,73.9,3,3,3,2,5,4,3,5.4,4,0,1,0,1,1,1,17.39,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10,88.96666666666668
7.97,79.0,72.8,0,2.1,71.2,5,3,3,2,4,2,2,6.9,5,1,1,1,1,1,1,15.26,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9,77.16666666666667
6.78,61.2,63.7,1,1.9,68.8,2,2,1,2,3,1,0,4.5,10,1,0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6,64.23333333333333
8.62,77.0,73.0,0,2.2,60.4,6,2,4,3,3,4,1,7.4,6,0,1,1,1,1,1,18.77,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10,78.73333333333333
8.88,78.4,86.8,0,5.8,82.0,3,3,2,2,4,2,1,5.4,10,1,0,1,1,0,1,12.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8,84.66666666666667
8.63,76.3,74.5,1,7.0,79.5,7,0,4,1,5,5,1,8.3,8,0,2,0,0,2,1,15.74,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,79.03333333333335
7.76,63.7,68.1,0,0.0,63.9,2,1,2,1,4,3,2,6.7,5,0,2,2,1,1,1,12.89,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7,69.8
6.61,56.6,58.7,0,1.6,57.3,3,2,2,2,3,1,2,5.3,10,0,1,0,1,1,1,8.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7,60.466666666666676
7.52,78.4,68.9,0,6.6,90.0,7,2,5,5,4,5,2,4.5,5,1,1,0,1,0,1,16.31,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14,74.16666666666667
7.22,57.8,64.5,0,3.4,68.6,3,1,2,5,4,2,2,5.8,10,1,2,2,0,1,1,14.07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11,64.83333333333333
7.91,72.1,69.7,0,6.1,80.9,8,2,5,3,4,5,2,7.3,1,0,2,1,1,1,1,15.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,73.63333333333334
9.36,83.8,83.7,0,4.2,67.9,7,4,5,2,4,5,4,7.5,3,0,2,1,1,1,1,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11,87.03333333333335
6.79,60.4,62.3,2,4.6,65.2,6,0,4,4,3,4,2,6.4,7,0,0,1,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11,63.53333333333333
8.77,74.9,80.1,1,6.2,76.4,4,2,3,1,4,3,2,8.1,4,0,0,1,1,1,1,14.59,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8,80.89999999999999
7.92,62.6,72.7,0,3.9,75.9,3,1,2,5,4,1,2,5.6,10,1,1,1,1,2,1,10.76,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11,71.5
8.66,79.3,77.9,0,2.3,71.5,2,1,2,5,4,2,6,4.0,3,0,1,1,1,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11,81.26666666666667
9.2,79.5,86.2,0,5.1,72.0,7,3,5,1,4,5,2,7.3,7,0,0,1,1,0,1,18.61,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10,85.89999999999999
7.63,69.1,69.5,2,3.2,77.5,6,0,4,5,4,5,2,8.5,4,1,0,1,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13,71.63333333333333
10.0,86.3,91.4,0,8.6,80.4,7,3,5,4,5,5,6,8.6,2,0,2,1,1,1,1,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14,92.56666666666666
6.57,61.7,61.1,1,3.7,69.5,7,1,5,1,3,6,2,5.4,10,0,2,2,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9,62.833333333333336
9.54,85.5,89.0,0,5.1,77.5,6,3,3,4,5,3,1,6.3,2,0,1,1,1,0,1,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12,89.96666666666665
9.41,85.6,88.8,0,5.8,71.9,6,3,5,1,4,6,7,7.9,3,0,2,1,1,0,1,19.54,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10,89.5
7.0,65.5,62.6,1,6.4,64.1,4,2,3,2,3,3,0,6.2,3,0,1,1,1,2,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8,66.03333333333333
7.75,69.8,72.5,0,6.4,83.2,8,3,4,5,4,4,1,7.1,4,0,2,1,1,0,1,17.74,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13,73.26666666666667
9.52,81.7,91.5,0,6.4,79.9,3,3,2,1,5,2,1,6.1,7,0,1,1,1,1,1,14.37,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8,89.46666666666665
8.27,78.7,69.9,0,3.8,71.8,7,2,4,3,4,4,3,5.7,9,0,0,2,1,1,1,17.36,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11,77.10000000000001
8.4,84.9,75.4,0,5.6,71.7,2,3,1,1,5,2,3,5.9,10,0,1,1,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7,81.43333333333334
5.05,50.0,50.0,1,0.2,60.7,1,0,1,2,3,0,1,8.1,10,0,1,2,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6,50.166666666666664
8.22,60.2,80.3,0,5.3,72.9,6,0,4,1,3,5,1,7.0,9,1,1,2,1,0,1,16.74,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8,74.23333333333333
7.97,67.5,65.5,2,5.4,72.1,8,1,5,1,5,5,8,8.5,6,0,0,2,1,2,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11,70.89999999999999
6.99,61.9,59.6,1,5.7,82.3,8,1,5,4,3,5,2,7.6,6,0,2,1,0,0,1,13.43,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12,63.800000000000004
9.45,83.1,91.4,0,5.8,72.8,5,3,3,5,5,2,3,8.9,5,0,0,2,1,1,1,16.52,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13,89.66666666666667
8.86,71.9,80.5,0,5.8,77.1,6,2,5,4,5,5,4,8.0,3,1,0,0,1,1,1,18.92,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14,80.33333333333333
7.43,63.1,69.1,0,3.3,70.2,8,2,5,5,3,5,2,7.9,6,0,1,0,1,1,1,14.44,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13,68.83333333333333
7.51,67.4,66.5,1,3.5,66.7,2,1,2,3,5,2,2,6.9,6,0,1,1,1,1,1,7.55,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10,69.66666666666667
8.82,80.4,81.3,1,5.4,74.1,5,2,4,3,4,3,2,9.0,5,0,1,2,1,1,1,17.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11,83.3
8.29,74.5,74.2,0,0.5,64.2,3,2,3,4,4,3,3,7.1,6,0,1,1,1,1,1,15.92,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11,77.19999999999999
8.49,72.0,71.0,0,1.1,69.3,7,0,5,5,4,4,4,4.6,7,0,1,0,1,1,1,18.83,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14,75.96666666666667
8.82,73.2,86.6,1,2.8,68.1,3,2,3,2,4,2,2,7.3,4,0,1,1,1,2,1,13.66,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9,82.66666666666667
8.19,71.2,73.9,0,3.2,71.9,6,0,5,4,4,5,4,5.8,5,0,1,1,1,0,1,15.37,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,75.66666666666667
7.46,64.6,68.3,0,4.6,70.9,8,1,4,1,3,5,2,8.2,2,1,0,1,0,2,1,11.51,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8,69.16666666666666
9.47,87.4,83.9,1,8.2,82.0,6,3,4,4,5,4,1,7.9,4,0,1,2,1,0,1,19.84,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13,88.66666666666667
7.07,57.6,71.3,1,3.1,64.9,4,1,3,1,3,3,1,6.8,9,0,2,2,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7,66.53333333333335
8.38,76.2,78.3,0,4.9,76.5,5,1,3,4,4,6,1,5.9,9,0,0,2,1,1,1,15.47,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11,79.43333333333334
7.67,68.7,67.8,0,0.8,58.5,4,1,3,5,3,4,3,7.2,7,0,1,0,1,1,1,15.84,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11,71.06666666666666
8.92,78.3,81.6,0,3.1,66.8,6,2,4,2,4,6,2,6.2,7,0,2,1,1,1,1,18.29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10,83.03333333333332
9.43,86.7,80.4,0,5.4,74.6,7,4,4,2,5,4,2,7.9,4,0,1,1,1,0,1,18.67,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11,87.13333333333334
8.81,77.0,78.9,0,3.3,62.8,8,3,5,1,4,4,5,7.7,7,0,1,1,1,1,1,17.38,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10,81.33333333333333
8.95,85.6,78.1,1,2.8,64.4,4,3,3,2,5,5,3,9.0,2,0,2,0,1,1,1,15.85,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10,84.39999999999999
7.53,71.3,60.8,1,0.0,61.1,1,0,2,1,3,4,3,6.5,8,0,0,2,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6,69.13333333333333
9.06,78.1,82.2,0,2.5,64.4,7,4,5,5,4,6,3,6.6,10,1,0,1,0,1,1,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14,83.63333333333334
9.13,89.9,80.3,0,6.3,88.4,8,2,5,2,4,6,1,6.8,9,1,2,2,1,1,1,17.83,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11,87.16666666666667
9.49,75.4,92.8,0,3.1,74.0,8,4,5,2,5,5,2,6.9,10,1,2,2,1,0,1,19.15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12,87.7
9.55,93.6,78.6,0,4.2,77.8,6,4,5,2,5,3,1,8.2,5,0,1,0,1,0,1,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,89.23333333333333
7.49,74.3,65.3,1,2.5,61.4,8,0,5,5,4,5,6,6.7,10,0,1,2,1,0,1,11.76,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14,71.5
7.7,63.8,70.7,1,3.4,66.7,2,2,2,1,4,2,1,9.0,8,0,2,2,1,1,1,8.44,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7,70.5
9.44,83.4,89.5,0,6.4,77.1,3,3,2,5,4,1,2,7.7,2,0,1,1,1,2,1,17.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11,89.10000000000001
6.79,55.5,58.9,0,3.1,68.7,6,2,4,4,4,3,4,6.4,10,0,0,1,1,0,1,13.26,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12,60.76666666666667
7.53,65.4,79.3,0,2.5,76.0,7,1,5,2,4,4,1,6.1,10,0,0,1,1,1,1,16.04,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11,73.33333333333333
7.99,78.8,70.0,0,6.4,70.9,1,2,1,1,5,1,0,8.2,8,0,1,1,1,0,1,8.41,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7,76.23333333333333
8.11,72.2,67.9,0,3.9,71.0,4,3,2,1,3,2,4,7.0,10,0,2,1,1,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,73.73333333333333
5.99,50.0,53.3,0,3.4,67.2,6,1,4,2,2,4,2,7.0,9,0,2,0,1,0,1,11.93,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8,54.4
10.0,93.7,99.1,0,4.4,73.2,2,4,2,4,5,3,1,6.3,6,0,2,1,1,2,1,18.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11,97.60000000000001
9.31,84.9,88.9,0,6.1,78.5,4,3,3,1,5,3,1,6.9,7,1,2,0,1,0,1,15.16,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9,88.96666666666668
9.49,79.5,94.1,0,4.3,70.1,4,2,3,4,5,4,3,6.2,4,0,1,0,1,1,1,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12,89.5
8.22,81.8,81.1,0,2.6,67.4,2,1,2,4,4,1,1,8.6,9,1,1,1,1,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,81.69999999999999
9.57,89.6,95.5,0,4.2,72.5,8,1,5,3,5,4,7,7.9,7,0,1,1,1,1,1,15.91,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13,93.60000000000001
8.29,73.0,74.7,0,0.9,57.3,1,2,2,3,4,2,1,6.8,9,0,1,1,1,1,1,13.93,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9,76.86666666666666
9.15,83.6,91.7,1,2.2,77.1,6,4,4,3,5,3,6,6.8,1,0,1,0,1,0,1,19.02,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12,88.93333333333334
8.75,85.1,80.9,0,4.7,73.3,5,2,4,1,5,3,1,7.1,10,0,0,2,1,1,1,13.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,84.5
9.62,89.4,90.0,0,4.1,81.0,7,3,5,5,5,5,3,7.0,8,0,2,1,1,1,1,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15,91.86666666666667
7.52,60.2,74.9,0,4.8,78.0,8,1,5,1,4,6,4,5.9,10,0,1,0,1,0,1,18.09,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,70.10000000000001
9.73,83.9,99.3,0,4.9,74.6,4,3,2,4,4,1,2,4.7,10,0,1,1,1,1,1,13.69,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10,93.5
8.33,65.2,83.5,0,5.6,74.7,4,4,3,5,3,3,0,6.0,7,0,1,1,1,1,1,19.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11,77.33333333333333
7.42,65.7,60.4,0,4.2,73.8,7,2,5,1,4,5,8,6.8,9,0,1,0,1,1,1,15.69,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,66.76666666666667
8.84,69.8,79.8,1,6.0,68.1,8,2,5,3,5,6,3,6.1,10,0,0,1,1,1,1,16.59,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13,79.33333333333333
7.33,66.5,66.1,0,4.9,67.0,4,2,4,3,4,4,1,8.0,8,0,2,2,1,1,1,13.77,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11,68.63333333333333
7.85,74.7,65.6,0,5.0,70.9,6,4,5,1,5,5,3,6.7,9,0,0,2,1,0,1,18.67,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11,72.93333333333334
7.37,65.6,60.6,0,2.3,59.7,3,0,2,5,4,2,3,9.0,9,0,0,0,0,0,1,9.27,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11,66.63333333333333
8.14,66.9,70.6,3,2.6,67.5,3,2,2,4,4,0,1,6.3,1,0,1,2,1,2,1,13.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,72.96666666666667
9.32,83.6,87.5,1,2.9,68.9,7,2,5,2,5,6,5,7.2,3,0,1,1,1,1,1,19.73,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12,88.10000000000001
9.73,88.7,91.8,0,7.8,92.3,6,4,4,5,4,4,1,6.7,6,0,2,2,1,1,1,20.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13,92.60000000000001
8.02,76.7,70.6,0,6.7,81.8,6,4,3,4,4,2,8,7.5,7,0,2,0,0,1,1,17.31,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11,75.83333333333333
8.64,74.4,68.2,0,2.2,67.3,6,3,4,4,4,4,0,8.3,5,1,2,1,1,0,1,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12,76.33333333333334
9.89,91.5,89.9,0,4.0,72.6,7,3,4,3,5,5,5,7.7,10,0,0,1,0,1,1,16.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12,93.43333333333334
6.88,56.1,70.0,0,2.4,68.3,2,0,2,1,4,0,1,4.6,4,0,0,0,1,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7,64.96666666666665
7.25,60.6,61.8,0,2.5,65.5,0,1,1,1,4,1,1,7.6,4,0,1,2,1,2,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6,64.96666666666667
8.54,83.1,84.8,1,6.0,77.0,3,3,2,5,4,2,2,5.8,8,0,0,1,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11,84.43333333333332
10.0,99.6,89.8,0,1.1,59.1,4,4,2,2,5,4,2,6.6,5,1,2,0,1,1,1,17.45,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9,96.46666666666665
7.5,63.7,72.7,1,4.9,65.9,4,1,2,1,3,0,1,7.8,10,0,1,1,1,2,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6,70.46666666666667
7.74,75.4,75.5,0,3.9,69.5,6,1,4,1,4,4,2,5.7,5,1,2,1,1,1,1,12.33,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9,76.10000000000001
9.13,85.6,79.5,0,6.0,79.2,6,2,3,3,5,3,2,8.4,9,0,0,0,1,0,1,17.33,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11,85.46666666666665
9.59,83.8,85.8,0,4.4,78.5,6,4,5,2,4,6,4,6.6,1,0,1,2,1,0,1,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11,88.5
8.71,78.0,81.5,0,7.0,79.3,7,3,5,1,4,6,2,9.0,10,0,1,2,1,0,1,18.45,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,82.2
8.55,79.5,77.0,2,4.1,67.4,7,0,4,2,4,5,2,7.1,7,0,0,0,1,2,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10,80.66666666666667
8.57,80.2,70.8,1,5.9,77.6,5,2,5,4,4,6,2,9.0,9,0,1,1,1,1,1,19.73,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13,78.89999999999999
8.81,86.0,80.0,0,4.4,69.1,7,2,5,4,4,4,3,8.4,3,0,1,1,1,0,1,14.19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13,84.7
6.83,56.8,64.2,1,4.1,65.5,2,2,2,1,3,3,2,6.3,7,1,1,2,1,2,1,10.57,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6,63.1
8.6,81.8,75.5,0,6.4,73.6,8,1,5,2,5,6,1,5.4,10,0,1,2,1,0,1,14.46,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12,81.10000000000001
8.27,78.2,68.1,0,4.2,73.6,2,1,1,2,4,3,2,7.1,9,0,0,1,1,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7,76.33333333333333
8.82,86.8,88.4,0,4.3,73.9,8,3,5,1,4,5,4,6.3,4,0,1,2,1,0,1,17.29,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,87.8
7.59,66.6,71.1,0,2.6,70.6,6,3,4,1,4,2,5,8.9,8,0,1,1,1,0,1,12.72,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9,71.2
8.75,84.4,84.6,0,4.1,73.5,2,3,2,3,5,2,3,6.7,8,0,0,1,1,0,1,13.29,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10,85.5
8.49,83.7,77.4,2,0.0,65.9,7,3,5,5,5,5,2,6.6,7,0,1,2,1,1,1,18.99,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15,82.00000000000001
10.0,91.4,90.3,0,3.1,77.0,6,3,4,1,5,4,5,5.3,8,0,0,1,1,0,1,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,93.89999999999999
8.11,74.1,79.1,1,4.7,77.3,5,1,3,2,4,6,3,7.5,4,1,1,1,1,1,1,9.98,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9,78.1
7.26,65.3,64.8,1,3.7,67.9,4,1,2,2,4,2,1,5.6,6,0,0,1,1,2,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8,67.56666666666666
8.34,79.3,73.8,1,3.6,72.5,7,2,5,4,3,5,6,7.5,9,0,1,0,1,2,1,18.33,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12,78.83333333333333
8.87,85.5,85.0,0,5.1,73.6,6,3,4,1,4,3,1,7.7,10,0,1,1,1,1,1,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9,86.39999999999999
8.44,79.0,82.7,1,7.1,82.5,7,1,5,3,4,5,3,6.1,7,0,1,2,0,2,1,14.88,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12,82.03333333333332
8.31,78.1,72.4,0,3.2,69.3,7,2,5,3,4,4,2,8.1,8,0,2,1,1,2,1,15.11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12,77.86666666666667
8.04,69.0,76.6,0,5.7,76.6,2,3,1,5,3,0,0,6.7,6,0,1,2,1,1,1,12.42,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9,75.33333333333333
6.85,58.4,55.1,0,4.0,73.4,8,0,5,3,3,5,4,5.2,3,0,1,0,1,1,1,13.37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11,60.666666666666664
9.69,81.1,86.6,0,5.0,84.3,7,2,5,5,5,6,5,8.9,9,0,2,1,1,2,1,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15,88.19999999999999
10.0,100.0,92.6,0,8.0,87.1,5,4,4,1,5,3,2,5.9,5,0,1,2,1,1,1,19.23,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10,97.53333333333335
8.08,70.8,69.8,0,5.9,78.6,7,3,4,2,5,4,8,7.6,3,0,1,1,1,1,1,16.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11,73.8
7.99,75.4,74.8,0,6.5,79.8,7,1,5,1,3,6,2,7.5,9,0,1,0,1,0,1,17.68,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9,76.7
6.77,56.1,63.1,0,3.2,76.3,8,1,5,5,3,3,2,7.5,4,0,1,1,1,0,1,14.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13,62.29999999999999
7.84,68.1,73.4,0,3.8,67.2,7,2,5,2,3,5,3,7.4,8,0,1,1,1,2,1,16.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,73.3
8.3,68.8,79.4,0,1.8,68.7,1,2,1,1,3,2,2,5.8,6,0,0,0,1,1,1,13.11,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5,77.06666666666666
